epoch,step,test_acc,test_loss,train_acc,train_loss,val_acc,val_loss
0,369,,,,,0.7887887954711914,0.5845117568969727
0,369,,,0.6143558621406555,0.618912398815155,,
1,739,,,,,0.8188188076019287,0.5750071406364441
1,739,,,0.6777551770210266,0.5948910713195801,,
2,1109,,,,,0.8648648858070374,0.5594258904457092
2,1109,,,0.6942610740661621,0.5819494724273682,,
3,1479,,,,,0.8748748898506165,0.5597836375236511
3,1479,,,0.7322667837142944,0.5713641047477722,,
4,1849,,,,,0.8778778910636902,0.559131383895874
4,1849,,,0.7449635863304138,0.5687585473060608,,
5,2219,,,,,0.8728728890419006,0.5549023151397705
5,2219,,,0.7613001465797424,0.5660861134529114,,
6,2589,,,,,0.8748748898506165,0.5492345094680786
6,2589,,,0.7736583948135376,0.5634132623672485,,
7,2959,,,,,0.8658658862113953,0.551683783531189
7,2959,,,0.7778906226158142,0.561355710029602,,
8,3329,,,,,0.8818818926811218,0.5479031205177307
8,3329,,,0.7782292366027832,0.5609778761863708,,
9,3699,,,,,0.879879891872406,0.5484859943389893
9,3699,,,0.7829693555831909,0.5602149963378906,,
10,4069,,,,,0.8788788914680481,0.5391900539398193
10,4069,,,0.7822921872138977,0.5600594282150269,,
11,4439,,,,,0.8788788914680481,0.5425933599472046
11,4439,,,0.7808532118797302,0.5593132972717285,,
12,4809,,,,,0.8778778910636902,0.5373215079307556
12,4809,,,0.7829693555831909,0.559041440486908,,
13,5179,,,,,0.8768768906593323,0.5387861132621765
13,5179,,,0.7745048403739929,0.558876633644104,,
14,5549,,,,,0.8778778910636902,0.5384886860847473
14,5549,,,0.783138632774353,0.558512806892395,,
15,5919,,,,,0.8768768906593323,0.5366726517677307
15,5919,,,0.7833079099655151,0.558387041091919,,
16,6289,,,,,0.8858858942985535,0.541812539100647
16,6289,,,0.7763670086860657,0.5578374266624451,,
17,6659,,,,,0.8788788914680481,0.538802444934845
17,6659,,,0.7837311625480652,0.5573524236679077,,
18,7029,,,,,0.8818818926811218,0.5316429734230042
18,7029,,,0.7818689942359924,0.5570955872535706,,
19,7399,,,,,0.8788788914680481,0.5370429158210754
19,7399,,,0.7763670086860657,0.5561956167221069,,
20,7769,,,,,0.8878878951072693,0.531627357006073
20,7769,,,0.7790756821632385,0.5563861727714539,,
21,8139,,,,,0.8838838934898376,0.5290454030036926
