epoch,step,test_LRAP,test_acc,test_loss,test_mAP,train_LRAP,train_acc,train_loss,train_mAP,val_LRAP,val_acc,val_loss,val_mAP
28,18124,,,,,,,,,0.08727909624576569,0.0872790738940239,18.394193649291992,0.0872790664434433
28,18124,,,,,0.08946973085403442,0.08946976810693741,18.323978424072266,0.08946976810693741,,,,
29,18749,,,,,,,,,0.08727909624576569,0.0872790738940239,18.396804809570312,0.0872790664434433
29,18749,,,,,0.08946981281042099,0.08946976810693741,18.323862075805664,0.08946976810693741,,,,
30,19374,,,,,,,,,0.08727909624576569,0.0872790738940239,18.394697189331055,0.0872790664434433
30,19374,,,,,0.0894697904586792,0.08946976810693741,18.32391357421875,0.08946976810693741,,,,
31,19999,,,,,,,,,0.08727909624576569,0.0872790738940239,18.40061378479004,0.0872790664434433
31,19999,,,,,0.08946971595287323,0.08946976810693741,18.323823928833008,0.08946976810693741,,,,
32,20624,,,,,,,,,0.08727909624576569,0.0872790738940239,18.395069122314453,0.0872790664434433
32,20624,,,,,0.08946974575519562,0.08946976810693741,18.323850631713867,0.08946976810693741,,,,
33,21249,,,,,,,,,0.08727909624576569,0.0872790738940239,18.394975662231445,0.0872790664434433
33,21249,,,,,0.08946967869997025,0.08946976810693741,18.324153900146484,0.08946976810693741,,,,
34,21874,,,,,,,,,0.08727909624576569,0.0872790738940239,18.39640235900879,0.0872790664434433
34,21874,,,,,0.08946973830461502,0.08946976810693741,18.324237823486328,0.08946976810693741,,,,
35,22499,,,,,,,,,0.08727909624576569,0.0872790738940239,18.394615173339844,0.0872790664434433
35,22499,,,,,0.08946975320577621,0.08946976810693741,18.32392692565918,0.08946976810693741,,,,
36,23124,,,,,,,,,0.08727909624576569,0.0872790738940239,18.39567756652832,0.0872790664434433
36,23124,,,,,0.08946973085403442,0.08946976810693741,18.324100494384766,0.08946976810693741,,,,
37,23749,,,,,,,,,0.08727909624576569,0.0872790738940239,18.39574432373047,0.0872790664434433
37,23749,,,,,0.089469775557518,0.08946976810693741,18.324146270751953,0.08946976810693741,,,,
38,24374,,,,,,,,,0.08727909624576569,0.0872790738940239,18.396024703979492,0.0872790664434433
38,24374,,,,,0.08946973830461502,0.08946976810693741,18.324148178100586,0.08946976810693741,,,,
39,24999,,,,,,,,,0.08727909624576569,0.0872790738940239,18.394855499267578,0.0872790664434433
39,24999,,,,,0.089469775557518,0.08946976810693741,18.324066162109375,0.08946976810693741,,,,
40,25624,,,,,,,,,0.08727909624576569,0.0872790738940239,18.395540237426758,0.0872790664434433
40,25624,,,,,0.08946971595287323,0.08946976810693741,18.323678970336914,0.08946976810693741,,,,
41,26249,,,,,,,,,0.08727909624576569,0.0872790738940239,18.39484214782715,0.0872790664434433
41,26249,,,,,0.08946967124938965,0.08946976810693741,18.323949813842773,0.08946976810693741,,,,
42,26874,,,,,,,,,0.08727909624576569,0.0872790738940239,18.39566993713379,0.0872790664434433
42,26874,,,,,0.08946974575519562,0.08946976810693741,18.324106216430664,0.08946976810693741,,,,
43,27499,,,,,,,,,0.08727909624576569,0.0872790738940239,18.395811080932617,0.0872790664434433
43,27499,,,,,0.089469775557518,0.08946976810693741,18.324050903320312,0.08946976810693741,,,,
44,28124,,,,,,,,,0.08727909624576569,0.0872790738940239,18.39592742919922,0.0872790664434433
44,28124,,,,,0.08946971595287323,0.08946976810693741,18.324108123779297,0.08946976810693741,,,,
45,28749,,,,,,,,,0.08727909624576569,0.0872790738940239,18.39417839050293,0.0872790664434433
45,28749,,,,,0.08946971595287323,0.08946976810693741,18.324050903320312,0.08946976810693741,,,,
46,29374,,,,,,,,,0.08727909624576569,0.0872790738940239,18.397367477416992,0.0872790664434433
46,29374,,,,,0.08946968615055084,0.08946976810693741,18.324054718017578,0.08946976810693741,,,,
47,29999,,,,,,,,,0.08727909624576569,0.0872790738940239,18.398706436157227,0.0872790664434433
47,29999,,,,,0.08946970850229263,0.08946976810693741,18.324016571044922,0.08946976810693741,,,,
48,30624,,,,,,,,,0.08727909624576569,0.0872790738940239,18.40202522277832,0.0872790664434433
48,30624,,,,,0.08946976065635681,0.08946976810693741,18.32404327392578,0.08946976810693741,,,,
49,31249,,,,,,,,,0.08727909624576569,0.0872790738940239,18.401222229003906,0.0872790664434433
49,31249,,,,,0.08946968615055084,0.08946976810693741,18.3240966796875,0.08946976810693741,,,,
50,31874,,,,,,,,,0.08727909624576569,0.0872790738940239,18.395427703857422,0.0872790664434433
50,31874,,,,,0.08946974575519562,0.08946976810693741,18.323978424072266,0.08946976810693741,,,,
51,32499,,,,,,,,,0.08727909624576569,0.0872790738940239,18.397951126098633,0.0872790664434433
51,32499,,,,,0.08946974575519562,0.08946976810693741,18.324241638183594,0.08946976810693741,,,,
52,33124,,,,,,,,,0.08727909624576569,0.0872790738940239,18.396528244018555,0.0872790664434433
52,33124,,,,,0.08946974575519562,0.08946976810693741,18.32392120361328,0.08946976810693741,,,,
53,33749,,,,,,,,,0.08727909624576569,0.0872790738940239,18.39413070678711,0.0872790664434433
53,33749,,,,,0.089469775557518,0.08946976810693741,18.323774337768555,0.08946976810693741,,,,
54,34374,,,,,,,,,0.08727909624576569,0.0872790738940239,18.395204544067383,0.0872790664434433
54,34374,,,,,0.08946971595287323,0.08946976810693741,18.323631286621094,0.08946976810693741,,,,
55,34999,,,,,,,,,0.08727909624576569,0.0872790738940239,18.396394729614258,0.0872790664434433
55,34999,,,,,0.08946971595287323,0.08946976810693741,18.324172973632812,0.08946976810693741,,,,
56,35624,,,,,,,,,0.08727909624576569,0.0872790738940239,18.395248413085938,0.0872790664434433
56,35624,,,,,0.08946974575519562,0.08946976810693741,18.323862075805664,0.08946976810693741,,,,
57,36249,,,,,,,,,0.08727909624576569,0.0872790738940239,18.395401000976562,0.0872790664434433
57,36249,,,,,0.08946974575519562,0.08946976810693741,18.32412338256836,0.08946976810693741,,,,
58,36874,,,,,,,,,0.08727909624576569,0.0872790738940239,18.397802352905273,0.0872790664434433
58,36874,,,,,0.08946976065635681,0.08946976810693741,18.32383155822754,0.08946976810693741,,,,
59,37499,,,,,,,,,0.08727909624576569,0.0872790738940239,18.39377212524414,0.0872790664434433
59,37499,,,,,0.08946970850229263,0.08946976810693741,18.324167251586914,0.08946976810693741,,,,
60,38124,,,,,,,,,0.08727909624576569,0.0872790738940239,18.39493179321289,0.0872790664434433
60,38124,,,,,0.08946973830461502,0.08946976810693741,18.32380485534668,0.08946976810693741,,,,
61,38749,,,,,,,,,0.08727909624576569,0.0872790738940239,18.395463943481445,0.0872790664434433
61,38749,,,,,0.08946968615055084,0.08946976810693741,18.32382583618164,0.08946976810693741,,,,
62,39374,,,,,,,,,0.08727909624576569,0.0872790738940239,18.39506721496582,0.0872790664434433
62,39374,,,,,0.08946970105171204,0.08946976810693741,18.323747634887695,0.08946976810693741,,,,
63,39999,,,,,,,,,0.08727909624576569,0.0872790738940239,18.394784927368164,0.0872790664434433
63,39999,,,,,0.08946976810693741,0.08946976810693741,18.324190139770508,0.08946976810693741,,,,
64,40624,,,,,,,,,0.08727909624576569,0.0872790738940239,18.395048141479492,0.0872790664434433
64,40624,,,,,0.08946972340345383,0.08946976810693741,18.323976516723633,0.08946976810693741,,,,
65,41249,,,,,,,,,0.08727909624576569,0.0872790738940239,18.394506454467773,0.0872790664434433
65,41249,,,,,0.08946975320577621,0.08946976810693741,18.324119567871094,0.08946976810693741,,,,
66,41874,,,,,,,,,0.08727909624576569,0.0872790738940239,18.398418426513672,0.0872790664434433
66,41874,,,,,0.08946968615055084,0.08946976810693741,18.323787689208984,0.08946976810693741,,,,
67,42499,,,,,,,,,0.08727909624576569,0.0872790738940239,18.398624420166016,0.0872790664434433
67,42499,,,,,0.08946976065635681,0.08946976810693741,18.324329376220703,0.08946976810693741,,,,
68,43124,,,,,,,,,0.08727909624576569,0.0872790738940239,18.39301109313965,0.0872790664434433
68,43124,,,,,0.08946970850229263,0.08946976810693741,18.324573516845703,0.08946976810693741,,,,
69,43749,,,,,,,,,0.08727909624576569,0.0872790738940239,18.393930435180664,0.0872790664434433
69,43749,,,,,0.089469775557518,0.08946976810693741,18.323932647705078,0.08946976810693741,,,,
70,44374,,,,,,,,,0.08727909624576569,0.0872790738940239,18.39439582824707,0.0872790664434433
70,44374,,,,,0.08946972340345383,0.08946976810693741,18.323904037475586,0.08946976810693741,,,,
71,44999,,,,,,,,,0.08727909624576569,0.0872790738940239,18.39494514465332,0.0872790664434433
71,44999,,,,,0.08946969360113144,0.08946976810693741,18.323719024658203,0.08946976810693741,,,,
72,45624,,,,,,,,,0.08727909624576569,0.0872790738940239,18.393978118896484,0.0872790664434433
72,45624,,,,,0.08946975320577621,0.08946976810693741,18.324337005615234,0.08946976810693741,,,,
73,46249,,,,,,,,,0.08727909624576569,0.0872790738940239,18.402606964111328,0.0872790664434433
73,46249,,,,,0.08946976065635681,0.08946976810693741,18.324403762817383,0.08946976810693741,,,,
74,46874,,,,,,,,,0.08727909624576569,0.0872790738940239,18.397022247314453,0.0872790664434433
74,46874,,,,,0.08946969360113144,0.08946976810693741,18.324403762817383,0.08946976810693741,,,,
75,47499,,,,,,,,,0.08727909624576569,0.0872790738940239,18.395503997802734,0.0872790664434433
75,47499,,,,,0.08946974575519562,0.08946976810693741,18.324153900146484,0.08946976810693741,,,,
76,48124,,,,,,,,,0.08727909624576569,0.0872790738940239,18.39752960205078,0.0872790664434433
76,48124,,,,,0.08946972340345383,0.08946976810693741,18.324310302734375,0.08946976810693741,,,,
77,48749,,,,,,,,,0.08727909624576569,0.0872790738940239,18.397933959960938,0.0872790664434433
77,48749,,,,,0.08946974575519562,0.08946976810693741,18.32391929626465,0.08946976810693741,,,,
78,49374,,,,,,,,,0.08727909624576569,0.0872790738940239,18.396562576293945,0.0872790664434433
78,49374,,,,,0.08946970105171204,0.08946976810693741,18.323991775512695,0.08946976810693741,,,,
79,49999,,,,,,,,,0.08727909624576569,0.0872790738940239,18.395360946655273,0.0872790664434433
79,49999,,,,,0.08946972340345383,0.08946976810693741,18.323894500732422,0.08946976810693741,,,,
80,50624,,,,,,,,,0.08727909624576569,0.0872790738940239,18.39451789855957,0.0872790664434433
80,50624,,,,,0.08946969360113144,0.08946976810693741,18.32392120361328,0.08946976810693741,,,,
81,51249,,,,,,,,,0.08727909624576569,0.0872790738940239,18.39546012878418,0.0872790664434433
81,51249,,,,,0.08946976065635681,0.08946976810693741,18.32375144958496,0.08946976810693741,,,,
82,51874,,,,,,,,,0.08727909624576569,0.0872790738940239,18.39411163330078,0.0872790664434433
82,51874,,,,,0.08946974575519562,0.08946976810693741,18.324674606323242,0.08946976810693741,,,,
83,52499,,,,,,,,,0.08727909624576569,0.0872790738940239,18.39561653137207,0.0872790664434433
83,52499,,,,,0.08946974575519562,0.08946976810693741,18.32404136657715,0.08946976810693741,,,,
84,53124,,,,,,,,,0.08727909624576569,0.0872790738940239,18.39476203918457,0.0872790664434433
84,53124,,,,,0.08946974575519562,0.08946976810693741,18.32408332824707,0.08946976810693741,,,,
85,53749,,,,,,,,,0.08727909624576569,0.0872790738940239,18.394216537475586,0.0872790664434433
85,53749,,,,,0.08946974575519562,0.08946976810693741,18.32396125793457,0.08946976810693741,,,,
86,54374,,,,,,,,,0.08727909624576569,0.0872790738940239,18.395143508911133,0.0872790664434433
86,54374,,,,,0.08946970850229263,0.08946976810693741,18.323974609375,0.08946976810693741,,,,
87,54999,,,,,,,,,0.08727909624576569,0.0872790738940239,18.39760398864746,0.0872790664434433
87,54999,,,,,0.08946969360113144,0.08946976810693741,18.323984146118164,0.08946976810693741,,,,
88,55624,,,,,,,,,0.08727909624576569,0.0872790738940239,18.39377212524414,0.0872790664434433
88,55624,,,,,0.08946969360113144,0.08946976810693741,18.324045181274414,0.08946976810693741,,,,
89,56249,,,,,,,,,0.08727909624576569,0.0872790738940239,18.394119262695312,0.0872790664434433
89,56249,,,,,0.08946970105171204,0.08946976810693741,18.323877334594727,0.08946976810693741,,,,
90,56874,,,,,,,,,0.08727909624576569,0.0872790738940239,18.39594841003418,0.0872790664434433
90,56874,,,,,0.08946970850229263,0.08946976810693741,18.323720932006836,0.08946976810693741,,,,
91,57499,,,,,,,,,0.08727909624576569,0.0872790738940239,18.396141052246094,0.0872790664434433
91,57499,,,,,0.08946973830461502,0.08946976810693741,18.32402992248535,0.08946976810693741,,,,
92,58124,,,,,,,,,0.08727909624576569,0.0872790738940239,18.39575958251953,0.0872790664434433
92,58124,,,,,0.08946970105171204,0.08946976810693741,18.32403564453125,0.08946976810693741,,,,
93,58749,,,,,,,,,0.08727909624576569,0.0872790738940239,18.396766662597656,0.0872790664434433
93,58749,,,,,0.08946973085403442,0.08946976810693741,18.32389259338379,0.08946976810693741,,,,
94,59374,,,,,,,,,0.08727909624576569,0.0872790738940239,18.396034240722656,0.0872790664434433
94,59374,,,,,0.08946968615055084,0.08946976810693741,18.324031829833984,0.08946976810693741,,,,
95,59999,,,,,,,,,0.08727909624576569,0.0872790738940239,18.395973205566406,0.0872790664434433
95,59999,,,,,0.08946976065635681,0.08946976810693741,18.324241638183594,0.08946976810693741,,,,
96,60624,,,,,,,,,0.08727909624576569,0.0872790738940239,18.394128799438477,0.0872790664434433
96,60624,,,,,0.08946971595287323,0.08946976810693741,18.324068069458008,0.08946976810693741,,,,
97,61249,,,,,,,,,0.08727909624576569,0.0872790738940239,18.39584732055664,0.0872790664434433
97,61249,,,,,0.08946971595287323,0.08946976810693741,18.323745727539062,0.08946976810693741,,,,
98,61874,,,,,,,,,0.08727909624576569,0.0872790738940239,18.397167205810547,0.0872790664434433
98,61874,,,,,0.08946973830461502,0.08946976810693741,18.323789596557617,0.08946976810693741,,,,
99,62499,,,,,,,,,0.08727909624576569,0.0872790738940239,18.398099899291992,0.0872790664434433
99,62499,,,,,0.08946970850229263,0.08946976810693741,18.324430465698242,0.08946976810693741,,,,
100,62500,,,,,,,,,0.08727909624576569,0.0872790738940239,18.398099899291992,0.0872790664434433
100,62500,nan,0.0,18.29534912109375,0.09079069644212723,,,,,,,,
