epoch,step,test_acc,test_loss,train_acc,train_loss,val_acc,val_loss
0,369,,,,,0.8458458185195923,0.6651421785354614
0,369,,,0.7735736966133118,0.6761149764060974,,
1,739,,,,,0.8628628849983215,0.646481454372406
1,739,,,0.823599100112915,0.6622995734214783,,
2,1109,,,,,0.8978978991508484,0.5793493986129761
2,1109,,,0.817673921585083,0.6059396862983704,,
3,1479,,,,,0.8898898959159851,0.5762031674385071
3,1479,,,0.8173353672027588,0.5876128673553467,,
4,1849,,,,,0.8648648858070374,0.5550174117088318
4,1849,,,0.8194515109062195,0.5654480457305908,,
5,2219,,,,,0.8718718886375427,0.5422883629798889
5,2219,,,0.7884712815284729,0.5539552569389343,,
6,2589,,,,,0.8768768906593323,0.5466697216033936
6,2589,,,0.7823768258094788,0.552731990814209,,
7,2959,,,,,0.879879891872406,0.5406284928321838
7,2959,,,0.7840697765350342,0.5529878735542297,,
8,3329,,,,,0.8758758902549744,0.534080445766449
8,3329,,,0.7842390537261963,0.5515910983085632,,
9,3699,,,,,0.879879891872406,0.5361875295639038
9,3699,,,0.7836465239524841,0.5511502623558044,,
10,4069,,,,,0.8828828930854797,0.5368659496307373
10,4069,,,0.7783138751983643,0.5516411662101746,,
11,4439,,,,,0.8808808922767639,0.5405356287956238
11,4439,,,0.7778906226158142,0.5507126450538635,,
12,4809,,,,,0.879879891872406,0.532337486743927
12,4809,,,0.7770441770553589,0.5515396595001221,,
13,5179,,,,,0.8778778910636902,0.5337290167808533
13,5179,,,0.7710343599319458,0.5512507557868958,,
14,5549,,,,,0.8818818926811218,0.5346440076828003
14,5549,,,0.7726426124572754,0.5514095425605774,,
15,5919,,,,,0.8748748898506165,0.5321028828620911
15,5919,,,0.7720500826835632,0.5512986779212952,,
16,6289,,,,,0.8718718886375427,0.5316547155380249
16,6289,,,0.7712036371231079,0.550585150718689,,
17,6659,,,,,0.8848848938941956,0.5370174646377563
17,6659,,,0.7677332162857056,0.5512534379959106,,
18,7029,,,,,0.8848848938941956,0.5374407768249512
18,7029,,,0.7717961668968201,0.5514081716537476,,
19,7399,,,,,0.8788788914680481,0.5355658531188965
19,7399,,,0.7708650827407837,0.550970733165741,,
20,7769,,,,,0.8808808922767639,0.5356997847557068
20,7769,,,0.768833577632904,0.5507763624191284,,
21,8139,,,,,0.8768768906593323,0.5314083695411682
21,8139,,,0.7713729739189148,0.55044025182724,,
22,8509,,,,,0.8768768906593323,0.5291091799736023
22,8509,,,0.771288275718689,0.550837516784668,,
23,8879,,,,,0.8728728890419006,0.5330784916877747
23,8879,,,0.7708650827407837,0.5504388809204102,,
24,9249,,,,,0.8728728890419006,0.5309885144233704
24,9249,,,0.7703571915626526,0.5512921810150146,,
25,9619,,,,,0.8748748898506165,0.5313946604728699
25,9619,,,0.7720500826835632,0.5510287284851074,,
26,9989,,,,,0.8748748898506165,0.5303360223770142
26,9989,,,0.7673099637031555,0.5501291155815125,,
27,10359,,,,,0.8788788914680481,0.533802330493927
27,10359,,,0.7703571915626526,0.5499027371406555,,
28,10729,,,,,0.8728728890419006,0.5333883762359619
28,10729,,,0.7702725529670715,0.5502831339836121,,
29,11099,,,,,0.8778778910636902,0.535149872303009
29,11099,,,0.7676485776901245,0.5501239895820618,,
30,11469,,,,,0.8778778910636902,0.530656635761261
30,11469,,,0.7699339985847473,0.5509548187255859,,
31,11839,,,,,0.8758758902549744,0.5342158675193787
31,11839,,,0.7682410478591919,0.5511519908905029,,
32,12209,,,,,0.8778778910636902,0.530653715133667
32,12209,,,0.7699339985847473,0.5511265397071838,,
33,12579,,,,,0.8788788914680481,0.5347432494163513
33,12579,,,0.7706958055496216,0.5509495735168457,,
34,12949,,,,,0.8718718886375427,0.5294342041015625
34,12949,,,0.7735736966133118,0.5507213473320007,,
35,13319,,,,,0.8778778910636902,0.5341757535934448
35,13319,,,0.7715422511100769,0.5503188371658325,,
36,13689,,,,,0.879879891872406,0.531697690486908
36,13689,,,0.7700186371803284,0.5504071116447449,,
37,14059,,,,,0.8808808922767639,0.5350394248962402
37,14059,,,0.7731505036354065,0.5507311820983887,,
38,14429,,,,,0.8738738894462585,0.5300779342651367
38,14429,,,0.7765362858772278,0.5510226488113403,,
39,14799,,,,,0.8748748898506165,0.53411465883255
39,14799,,,0.7698493599891663,0.5505320429801941,,
40,15169,,,,,0.8738738894462585,0.5340697169303894
40,15169,,,0.7741662263870239,0.5506384968757629,,
41,15539,,,,,0.8748748898506165,0.5366250276565552
41,15539,,,0.7721347808837891,0.5508455038070679,,
42,15909,,,,,0.8788788914680481,0.53406822681427
42,15909,,,0.7723040580749512,0.5504551529884338,,
43,16279,,,,,0.8788788914680481,0.5349754095077515
43,16279,,,0.7737430334091187,0.5505615472793579,,
44,16649,,,,,0.8768768906593323,0.534127414226532
44,16649,,,0.7728118896484375,0.5509442687034607,,
45,17019,,,,,0.8778778910636902,0.5330232381820679
45,17019,,,0.7740815877914429,0.5504475235939026,,
46,17389,,,,,0.8748748898506165,0.532267153263092
46,17389,,,0.7752666473388672,0.5499354004859924,,
47,17759,,,,,0.8748748898506165,0.5315608382225037
47,17759,,,0.7790756821632385,0.5495901107788086,,
48,18129,,,,,0.8838838934898376,0.5413812398910522
48,18129,,,0.7721347808837891,0.5503137707710266,,
49,18499,,,,,0.8758758902549744,0.5296756625175476
49,18499,,,0.7745048403739929,0.5503333210945129,,
50,18869,,,,,0.8718718886375427,0.527244508266449
50,18869,,,0.7734044194221497,0.5497546792030334,,
51,19239,,,,,0.8838838934898376,0.5330662727355957
51,19239,,,0.774589478969574,0.5505589842796326,,
52,19609,,,,,0.8788788914680481,0.5310153961181641
52,19609,,,0.7768748998641968,0.5508913397789001,,
