epoch,step,test_acc,test_loss,train_acc,train_loss,val_acc,val_loss
25,12245,,,0.8999535441398621,0.4759892523288727,,
26,12716,,,,,0.9229229092597961,0.4780226945877075
26,12716,,,0.9036048650741577,0.47539985179901123,,
27,13187,,,,,0.8648648858070374,0.48024195432662964
27,13187,,,0.904268741607666,0.47527435421943665,,
28,13658,,,,,0.9119119048118591,0.47468122839927673
28,13658,,,0.9051981568336487,0.47424814105033875,,
29,14129,,,,,0.9079079031944275,0.4717647433280945
29,14129,,,0.9044678807258606,0.47324198484420776,,
30,14600,,,,,0.913913905620575,0.4757792353630066
30,14600,,,0.9066587090492249,0.4718540906906128,,
31,15071,,,,,0.9109109044075012,0.46881964802742004
31,15071,,,0.9073889851570129,0.47179049253463745,,
32,15542,,,,,0.8848848938941956,0.46917644143104553
32,15542,,,0.9107083678245544,0.4709503948688507,,
33,16013,,,,,0.9119119048118591,0.46718862652778625
33,16013,,,0.9082520008087158,0.47071245312690735,,
34,16484,,,,,0.9149149060249329,0.4650883674621582
34,16484,,,0.9123680591583252,0.46871888637542725,,
35,16955,,,,,0.9219219088554382,0.46691930294036865
35,16955,,,0.9115713834762573,0.4685874879360199,,
36,17426,,,,,0.8948948979377747,0.4695664942264557
36,17426,,,0.9159529805183411,0.4678618907928467,,
37,17897,,,,,0.924924910068512,0.4639512598514557
37,17897,,,0.9158865809440613,0.46705976128578186,,
38,18368,,,,,0.9009009003639221,0.46602877974510193
38,18368,,,0.9156874418258667,0.4671182334423065,,
39,18839,,,,,0.9169169068336487,0.4630022943019867
39,18839,,,0.9180110096931458,0.4661663770675659,,
40,19310,,,,,0.9169169068336487,0.46327945590019226
40,19310,,,0.9168160557746887,0.4652215540409088,,
41,19781,,,,,0.9159159064292908,0.4665603041648865
41,19781,,,0.917944610118866,0.46532124280929565,,
42,20252,,,,,0.9089089035987854,0.4672299325466156
42,20252,,,0.9174135327339172,0.46536946296691895,,
43,20723,,,,,0.9219219088554382,0.4646030366420746
43,20723,,,0.918674886226654,0.4636610150337219,,
44,21194,,,,,0.9159159064292908,0.46260297298431396
44,21194,,,0.9219942688941956,0.46346038579940796,,
45,21665,,,,,0.913913905620575,0.46214061975479126
45,21665,,,0.9189404249191284,0.463534414768219,,
46,22136,,,,,0.9309309124946594,0.4618282914161682
46,22136,,,0.9243178367614746,0.46209725737571716,,
47,22607,,,,,0.8988988995552063,0.4639810621738434
47,22607,,,0.9209321141242981,0.4621826708316803,,
48,23078,,,,,0.9179179072380066,0.46385154128074646
48,23078,,,0.9231892824172974,0.4616936445236206,,
49,23549,,,,,0.912912905216217,0.4641379714012146
49,23549,,,0.9222598671913147,0.46090608835220337,,
50,24020,,,,,0.9179179072380066,0.46157729625701904
50,24020,,,0.9232556819915771,0.461323082447052,,
51,24491,,,,,0.9169169068336487,0.4653530418872833
51,24491,,,0.9238531589508057,0.4613248407840729,,
52,24962,,,,,0.9259259104728699,0.46206533908843994
52,24962,,,0.9236539602279663,0.46054917573928833,,
53,25433,,,,,0.9089089035987854,0.4640803039073944
53,25433,,,0.9220606684684753,0.460679292678833,,
54,25904,,,,,0.9299299120903015,0.46491315960884094
54,25904,,,0.9253137111663818,0.4597196578979492,,
55,26375,,,,,0.912912905216217,0.4648188352584839
55,26375,,,0.9225254058837891,0.46010053157806396,,
56,26846,,,,,0.9219219088554382,0.4610442817211151
56,26846,,,0.9265750646591187,0.45981791615486145,,
57,27317,,,,,0.9099099040031433,0.46192458271980286
57,27317,,,0.9265086650848389,0.45879966020584106,,
58,27788,,,,,0.9209209084510803,0.46105527877807617
58,27788,,,0.9253137111663818,0.4585626423358917,,
59,28259,,,,,0.9179179072380066,0.46030160784721375
59,28259,,,0.9262431263923645,0.45827361941337585,,
60,28730,,,,,0.912912905216217,0.4633302688598633
60,28730,,,0.9266414642333984,0.45782291889190674,,
61,29201,,,,,0.9269269108772278,0.4640367925167084
61,29201,,,0.9245834350585938,0.45795392990112305,,
62,29672,,,,,0.9289289116859436,0.4610670208930969
62,29672,,,0.9270397424697876,0.45802170038223267,,
63,30143,,,,,0.9309309124946594,0.46165281534194946
63,30143,,,0.9271725416183472,0.45702093839645386,,
64,30614,,,,,0.9189189076423645,0.4639260768890381
64,30614,,,0.9253137111663818,0.4576999247074127,,
65,31085,,,,,0.9259259104728699,0.458819180727005
65,31085,,,0.924517035484314,0.45697614550590515,,
66,31556,,,,,0.9219219088554382,0.4594484567642212
66,31556,,,0.9239195585250854,0.4566093981266022,,
67,32027,,,,,0.9279279112815857,0.4682597517967224
67,32027,,,0.9269734025001526,0.4565812051296234,,
68,32498,,,,,0.9189189076423645,0.4597500264644623
68,32498,,,0.9278364181518555,0.4577774107456207,,
69,32969,,,,,0.9269269108772278,0.4586842656135559
69,32969,,,0.9243178367614746,0.4557366371154785,,
70,33440,,,,,0.9109109044075012,0.4582326412200928
70,33440,,,0.9265086650848389,0.4561111032962799,,
71,33911,,,,,0.9189189076423645,0.46179699897766113
71,33911,,,0.9261103272438049,0.4558098316192627,,
72,34382,,,,,0.9159159064292908,0.4575158655643463
72,34382,,,0.9263758659362793,0.4556739032268524,,
73,34853,,,,,0.8968968987464905,0.4599042534828186
73,34853,,,0.9264422655105591,0.45601993799209595,,
74,35324,,,,,0.9269269108772278,0.4581668972969055
74,35324,,,0.925711989402771,0.45542025566101074,,
75,35795,,,,,0.9259259104728699,0.4570058286190033
75,35795,,,0.9261103272438049,0.4553527534008026,,
76,36266,,,,,0.9339339137077332,0.4570329487323761
76,36266,,,0.9269734025001526,0.4548179805278778,,
77,36737,,,,,0.8898898959159851,0.4657628834247589
77,36737,,,0.9270397424697876,0.45460209250450134,,
78,37208,,,,,0.9089089035987854,0.46211910247802734
78,37208,,,0.9271061420440674,0.4549136459827423,,
79,37679,,,,,0.9199199080467224,0.4584115445613861
79,37679,,,0.9269734025001526,0.454555481672287,,
80,38150,,,,,0.9399399161338806,0.4572277367115021
80,38150,,,0.9260439276695251,0.4547349512577057,,
81,38621,,,,,0.9189189076423645,0.4577387571334839
81,38621,,,0.9271725416183472,0.4546762704849243,,
82,39092,,,,,0.9199199080467224,0.4568147361278534
82,39092,,,0.9259775876998901,0.4541117548942566,,
83,39563,,,,,0.9209209084510803,0.4585740566253662
83,39563,,,0.9274380803108215,0.45456647872924805,,
84,40034,,,,,0.9219219088554382,0.4587458670139313
84,40034,,,0.9266414642333984,0.45361635088920593,,
85,40505,,,,,0.923923909664154,0.45889395475387573
85,40505,,,0.9273053407669067,0.45458683371543884,,
86,40976,,,,,0.9269269108772278,0.45881184935569763
86,40976,,,0.927238941192627,0.45373156666755676,,
87,41447,,,,,0.9349349141120911,0.46152377128601074
87,41447,,,0.9282347559928894,0.4537699222564697,,
88,41918,,,,,0.9309309124946594,0.46021655201911926
88,41918,,,0.9275708794593811,0.4531993269920349,,
89,42389,,,,,0.9209209084510803,0.45840054750442505
89,42389,,,0.9261767268180847,0.4544558823108673,,
90,42860,,,,,0.9289289116859436,0.45664218068122864
90,42860,,,0.9292305707931519,0.4535522758960724,,
91,43331,,,,,0.9309309124946594,0.4556978940963745
91,43331,,,0.9282347559928894,0.4530353844165802,,
92,43802,,,,,0.913913905620575,0.4580031633377075
92,43802,,,0.9260439276695251,0.45469173789024353,,
93,44273,,,,,0.9189189076423645,0.4585747718811035
93,44273,,,0.9303591847419739,0.45281991362571716,,
94,44744,,,,,0.9309309124946594,0.45657864212989807
94,44744,,,0.9303591847419739,0.4538900852203369,,
95,45215,,,,,0.9269269108772278,0.4576610326766968
95,45215,,,0.9271725416183472,0.45307254791259766,,
96,45686,,,,,0.9349349141120911,0.4604235589504242
96,45686,,,0.9278364181518555,0.45307376980781555,,
97,46157,,,,,0.9399399161338806,0.45693790912628174
97,46157,,,0.9281019568443298,0.45291566848754883,,
98,46628,,,,,0.9169169068336487,0.45652511715888977
98,46628,,,0.9279028177261353,0.45308196544647217,,
99,47099,,,,,0.9109109044075012,0.4577082097530365
99,47099,,,0.9288322329521179,0.4524070620536804,,
100,47100,,,,,0.9109109044075012,0.4577082097530365
100,47100,0.8988988995552063,0.45818817615509033,,,,
