epoch,step,test_acc,test_loss,train_acc,train_loss,val_acc,val_loss
0,312,,,,,0.311599999666214,1.8357468843460083
0,312,,,0.2766000032424927,1.9251375198364258,,
1,625,,,,,0.4429999887943268,1.6352750062942505
1,625,,,0.3885999917984009,1.7196406126022339,,
2,938,,,,,0.4713999927043915,1.5893062353134155
2,938,,,0.45969998836517334,1.6091078519821167,,
3,1251,,,,,0.48660001158714294,1.5410250425338745
3,1251,,,0.4767000079154968,1.5762109756469727,,
4,1564,,,,,0.4957999885082245,1.4762015342712402
4,1564,,,0.48730000853538513,1.5225625038146973,,
5,1877,,,,,0.5522000193595886,1.258190631866455
5,1877,,,0.538100004196167,1.324676513671875,,
6,2190,,,,,0.5763999819755554,1.2211484909057617
6,2190,,,0.5665000081062317,1.2409515380859375,,
7,2503,,,,,0.5885999798774719,1.2074015140533447
7,2503,,,0.5771999955177307,1.2268171310424805,,
8,2816,,,,,0.5924000144004822,1.196120262145996
8,2816,,,0.5788000226020813,1.2130109071731567,,
9,3129,,,,,0.592199981212616,1.1988250017166138
9,3129,,,0.5848000049591064,1.2092875242233276,,
10,3442,,,,,0.5968000292778015,1.192939043045044
10,3442,,,0.5835999846458435,1.210465669631958,,
11,3755,,,,,0.5985999703407288,1.1947468519210815
11,3755,,,0.5924000144004822,1.1975640058517456,,
12,4068,,,,,0.6069999933242798,1.1743437051773071
12,4068,,,0.597000002861023,1.1906046867370605,,
13,4381,,,,,0.607200026512146,1.1789953708648682
13,4381,,,0.5965999960899353,1.1878656148910522,,
14,4694,,,,,0.6159999966621399,1.1666046380996704
14,4694,,,0.5964999794960022,1.1842952966690063,,
15,5007,,,,,0.6119999885559082,1.1716828346252441
15,5007,,,0.5968000292778015,1.1864656209945679,,
16,5320,,,,,0.593999981880188,1.20072340965271
16,5320,,,0.5968999862670898,1.1871594190597534,,
17,5633,,,,,0.6122000217437744,1.160057783126831
17,5633,,,0.5997999906539917,1.1801562309265137,,
18,5946,,,,,0.6122000217437744,1.1606436967849731
18,5946,,,0.5993000268936157,1.1780468225479126,,
19,6259,,,,,0.6100000143051147,1.1669546365737915
19,6259,,,0.6046000123023987,1.173757791519165,,
20,6572,,,,,0.602400004863739,1.1766890287399292
20,6572,,,0.5985999703407288,1.1791640520095825,,
21,6885,,,,,0.605400025844574,1.1912750005722046
21,6885,,,0.6004999876022339,1.176271915435791,,
22,7198,,,,,0.6141999959945679,1.159765601158142
22,7198,,,0.6011999845504761,1.1785765886306763,,
23,7511,,,,,0.6118000149726868,1.1651421785354614
23,7511,,,0.5999000072479248,1.17488431930542,,
24,7824,,,,,0.6064000129699707,1.163740634918213
24,7824,,,0.6001999974250793,1.182815670967102,,
25,8137,,,,,0.5974000096321106,1.1775468587875366
25,8137,,,0.6068000197410583,1.1745187044143677,,
26,8450,,,,,0.6055999994277954,1.1738874912261963
26,8450,,,0.5997999906539917,1.1762202978134155,,
27,8763,,,,,0.6051999926567078,1.1642827987670898
27,8763,,,0.6014999747276306,1.178862452507019,,
28,9076,,,,,0.5992000102996826,1.173449993133545
28,9076,,,0.6001999974250793,1.1776719093322754,,
29,9389,,,,,0.6069999933242798,1.1659984588623047
29,9389,,,0.6033999919891357,1.1741530895233154,,
30,9702,,,,,0.6100000143051147,1.174568772315979
30,9702,,,0.6040999889373779,1.1745516061782837,,
31,10015,,,,,0.6050000190734863,1.1874500513076782
31,10015,,,0.6043000221252441,1.17586088180542,,
32,10328,,,,,0.6150000095367432,1.169751524925232
32,10328,,,0.6032999753952026,1.1755125522613525,,
33,10641,,,,,0.6032000184059143,1.1900843381881714
33,10641,,,0.6053000092506409,1.1763163805007935,,
34,10954,,,,,0.6177999973297119,1.1644062995910645
34,10954,,,0.6046000123023987,1.1740906238555908,,
35,11267,,,,,0.6158000230789185,1.161312460899353
35,11267,,,0.6018000245094299,1.1747468709945679,,
36,11580,,,,,0.6136000156402588,1.162887454032898
36,11580,,,0.6040999889373779,1.1717453002929688,,
37,11893,,,,,0.616599977016449,1.1559906005859375
37,11893,,,0.6028000116348267,1.1747703552246094,,
38,12206,,,,,0.6082000136375427,1.1748062372207642
38,12206,,,0.6010000109672546,1.173398494720459,,
39,12519,,,,,0.6172000169754028,1.1622140407562256
39,12519,,,0.6025000214576721,1.1739156246185303,,
40,12832,,,,,0.6101999878883362,1.1649062633514404
40,12832,,,0.6035000085830688,1.1725132465362549,,
41,13145,,,,,0.6194000244140625,1.1582156419754028
41,13145,,,0.6057999730110168,1.1705374717712402,,
42,13458,,,,,0.618399977684021,1.1542890071868896
42,13458,,,0.607699990272522,1.1718156337738037,,
43,13771,,,,,0.6118000149726868,1.173342227935791
43,13771,,,0.6060000061988831,1.1711859703063965,,
44,14084,,,,,0.6114000082015991,1.1582578420639038
44,14084,,,0.6031000018119812,1.174066424369812,,
45,14397,,,,,0.6190000176429749,1.156721830368042
45,14397,,,0.6050999760627747,1.1718093156814575,,
46,14710,,,,,0.6155999898910522,1.1610562801361084
46,14710,,,0.6053000092506409,1.1728265285491943,,
47,15023,,,,,0.61080002784729,1.16079843044281
