epoch,step,test_acc,test_loss,train_acc,train_loss,val_acc,val_loss
0,62,,,,,0.20000000298023224,2.147796869277954
0,62,,,0.18150000274181366,2.248281240463257,,
1,125,,,,,0.22200000286102295,2.112015724182129
1,125,,,0.21400000154972076,2.1201562881469727,,
2,188,,,,,0.24400000274181366,2.046640634536743
2,188,,,0.22849999368190765,2.0780625343322754,,
3,251,,,,,0.25699999928474426,2.002687454223633
3,251,,,0.23549999296665192,2.011414051055908,,
4,314,,,,,0.2939999997615814,1.938656210899353
4,314,,,0.26649999618530273,1.9394766092300415,,
5,377,,,,,0.296999990940094,1.8927031755447388
5,377,,,0.29899999499320984,1.8877344131469727,,
6,440,,,,,0.30399999022483826,1.8828749656677246
6,440,,,0.3059999942779541,1.8623594045639038,,
7,503,,,,,0.3490000069141388,1.8376953601837158
7,503,,,0.3370000123977661,1.8240468502044678,,
8,566,,,,,0.3619999885559082,1.816499948501587
8,566,,,0.36500000953674316,1.7933359146118164,,
9,629,,,,,0.3499999940395355,1.8135000467300415
9,629,,,0.38350000977516174,1.7717578411102295,,
10,692,,,,,0.36899998784065247,1.794671893119812
10,692,,,0.38350000977516174,1.7570781707763672,,
11,755,,,,,0.39100000262260437,1.7805858850479126
11,755,,,0.4074999988079071,1.7322499752044678,,
12,818,,,,,0.3930000066757202,1.771484375
12,818,,,0.4020000100135803,1.724679708480835,,
13,881,,,,,0.39500001072883606,1.7639141082763672
13,881,,,0.4104999899864197,1.7085156440734863,,
14,944,,,,,0.3959999978542328,1.7561484575271606
14,944,,,0.421999990940094,1.6982734203338623,,
15,1007,,,,,0.37400001287460327,1.7846328020095825
15,1007,,,0.41999998688697815,1.6914687156677246,,
16,1070,,,,,0.38999998569488525,1.7522187232971191
16,1070,,,0.4194999933242798,1.6958203315734863,,
17,1133,,,,,0.4000000059604645,1.7322031259536743
17,1133,,,0.41749998927116394,1.6776562929153442,,
18,1196,,,,,0.39899998903274536,1.7351328134536743
18,1196,,,0.4339999854564667,1.6622344255447388,,
19,1259,,,,,0.414000004529953,1.7218828201293945
19,1259,,,0.43549999594688416,1.649640679359436,,
20,1322,,,,,0.4169999957084656,1.7198046445846558
20,1322,,,0.4284999966621399,1.6470937728881836,,
21,1385,,,,,0.4129999876022339,1.7208046913146973
21,1385,,,0.43549999594688416,1.6385078430175781,,
22,1448,,,,,0.39899998903274536,1.7304219007492065
22,1448,,,0.4465000033378601,1.632382869720459,,
23,1511,,,,,0.41200000047683716,1.6948671340942383
23,1511,,,0.4505000114440918,1.6304765939712524,,
24,1574,,,,,0.4099999964237213,1.6990000009536743
24,1574,,,0.4375,1.6228281259536743,,
25,1637,,,,,0.42800000309944153,1.7086328268051147
25,1637,,,0.44749999046325684,1.6141797304153442,,
26,1700,,,,,0.42100000381469727,1.6832187175750732
26,1700,,,0.4514999985694885,1.60532808303833,,
27,1763,,,,,0.4269999861717224,1.6683827638626099
27,1763,,,0.4584999978542328,1.594296932220459,,
28,1826,,,,,0.4129999876022339,1.6782265901565552
28,1826,,,0.4490000009536743,1.5854531526565552,,
29,1889,,,,,0.44200000166893005,1.6369296312332153
29,1889,,,0.4569999873638153,1.565976619720459,,
30,1952,,,,,0.4480000138282776,1.5929062366485596
30,1952,,,0.4620000123977661,1.533609390258789,,
31,2015,,,,,0.4970000088214874,1.4817891120910645
31,2015,,,0.48500001430511475,1.4728202819824219,,
32,2078,,,,,0.49799999594688416,1.4439921379089355
32,2078,,,0.4959999918937683,1.4241249561309814,,
33,2141,,,,,0.515999972820282,1.3991680145263672
33,2141,,,0.5220000147819519,1.351226568222046,,
34,2204,,,,,0.5329999923706055,1.362695336341858
34,2204,,,0.546500027179718,1.2979609966278076,,
35,2267,,,,,0.5460000038146973,1.323882818222046
35,2267,,,0.5674999952316284,1.2555078268051147,,
36,2330,,,,,0.5320000052452087,1.3662773370742798
36,2330,,,0.5410000085830688,1.3204765319824219,,
37,2393,,,,,0.5360000133514404,1.32777738571167
37,2393,,,0.5799999833106995,1.2278202772140503,,
38,2456,,,,,0.5680000185966492,1.266781210899353
38,2456,,,0.5770000219345093,1.2047890424728394,,
39,2519,,,,,0.5690000057220459,1.2593046426773071
39,2519,,,0.5885000228881836,1.1743828058242798,,
40,2582,,,,,0.5680000185966492,1.2747108936309814
40,2582,,,0.5885000228881836,1.1967030763626099,,
41,2645,,,,,0.5730000138282776,1.238042950630188
41,2645,,,0.597000002861023,1.1490702629089355,,
42,2708,,,,,0.5839999914169312,1.2255234718322754
42,2708,,,0.597000002861023,1.1670078039169312,,
43,2771,,,,,0.5899999737739563,1.2032421827316284
43,2771,,,0.6129999756813049,1.120773434638977,,
44,2834,,,,,0.597000002861023,1.1923906803131104
44,2834,,,0.6240000128746033,1.0988436937332153,,
45,2897,,,,,0.6029999852180481,1.1737656593322754
45,2897,,,0.621999979019165,1.0966016054153442,,
46,2960,,,,,0.593999981880188,1.198003888130188
46,2960,,,0.6395000219345093,1.0738476514816284,,
47,3023,,,,,0.6190000176429749,1.1496288776397705
47,3023,,,0.6439999938011169,1.070968747138977,,
48,3086,,,,,0.6019999980926514,1.1543320417404175
48,3086,,,0.640999972820282,1.0636093616485596,,
49,3149,,,,,0.609000027179718,1.1475508213043213
49,3149,,,0.6399999856948853,1.058117151260376,,
50,3212,,,,,0.6159999966621399,1.128320336341858
50,3212,,,0.6535000205039978,1.0412187576293945,,
51,3275,,,,,0.6259999871253967,1.1108633279800415
51,3275,,,0.6549999713897705,1.0417578220367432,,
52,3338,,,,,0.6039999723434448,1.1302930116653442
52,3338,,,0.6635000109672546,1.028976559638977,,
53,3401,,,,,0.6019999980926514,1.138503909111023
53,3401,,,0.6485000252723694,1.0372265577316284,,
54,3464,,,,,0.621999979019165,1.135839819908142
54,3464,,,0.656499981880188,1.0282070636749268,,
55,3527,,,,,0.6150000095367432,1.1386327743530273
55,3527,,,0.6614999771118164,1.021582007408142,,
56,3590,,,,,0.621999979019165,1.1183984279632568
56,3590,,,0.6495000123977661,1.038253903388977,,
57,3653,,,,,0.6349999904632568,1.1236094236373901
57,3653,,,0.6549999713897705,1.0202109813690186,,
58,3716,,,,,0.6060000061988831,1.126871109008789
58,3716,,,0.6570000052452087,1.0135507583618164,,
59,3779,,,,,0.625,1.1135390996932983
59,3779,,,0.6575000286102295,1.0074492692947388,,
60,3842,,,,,0.628000020980835,1.1139335632324219
60,3842,,,0.6690000295639038,0.9989140629768372,,
61,3905,,,,,0.6110000014305115,1.118570327758789
61,3905,,,0.6669999957084656,0.9915546774864197,,
62,3968,,,,,0.6230000257492065,1.1057734489440918
62,3968,,,0.671999990940094,0.997390627861023,,
63,4031,,,,,0.625,1.124902367591858
63,4031,,,0.6625000238418579,1.005300760269165,,
64,4094,,,,,0.6060000061988831,1.1127694845199585
64,4094,,,0.6554999947547913,0.9999882578849792,,
65,4157,,,,,0.5690000057220459,1.1730430126190186
65,4157,,,0.6524999737739563,0.9994609355926514,,
66,4220,,,,,0.6050000190734863,1.0986093282699585
66,4220,,,0.656499981880188,0.9991093873977661,,
67,4283,,,,,0.6240000128746033,1.1193984746932983
67,4283,,,0.6704999804496765,0.9840937256813049,,
68,4346,,,,,0.593999981880188,1.1375781297683716
68,4346,,,0.6570000052452087,1.0081952810287476,,
69,4409,,,,,0.6110000014305115,1.1013866662979126
69,4409,,,0.6629999876022339,0.9899531006813049,,
70,4472,,,,,0.6470000147819519,1.0797538757324219
70,4472,,,0.6635000109672546,0.9789765477180481,,
71,4535,,,,,0.6370000243186951,1.0853124856948853
71,4535,,,0.6639999747276306,0.9771015644073486,,
72,4598,,,,,0.6290000081062317,1.085210919380188
72,4598,,,0.6740000247955322,0.9643788933753967,,
73,4661,,,,,0.6269999742507935,1.075527310371399
73,4661,,,0.6775000095367432,0.9641757607460022,,
74,4724,,,,,0.6169999837875366,1.0814179182052612
74,4724,,,0.671500027179718,0.9699062705039978,,
75,4787,,,,,0.625,1.1363359689712524
75,4787,,,0.6725000143051147,0.9793515801429749,,
76,4850,,,,,0.6259999871253967,1.0811327695846558
76,4850,,,0.6679999828338623,0.9723007678985596,,
77,4913,,,,,0.628000020980835,1.0763163566589355
77,4913,,,0.6815000176429749,0.9570546746253967,,
78,4976,,,,,0.628000020980835,1.0767070055007935
78,4976,,,0.6790000200271606,0.9571484327316284,,
79,5039,,,,,0.6420000195503235,1.0633593797683716
79,5039,,,0.6809999942779541,0.9495234489440918,,
80,5102,,,,,0.6259999871253967,1.0745742321014404
80,5102,,,0.6804999709129333,0.9591327905654907,,
81,5165,,,,,0.6039999723434448,1.0735077857971191
81,5165,,,0.6754999756813049,0.9537773728370667,,
82,5228,,,,,0.6230000257492065,1.0759726762771606
82,5228,,,0.6704999804496765,0.9487656354904175,,
83,5291,,,,,0.6069999933242798,1.0776094198226929
83,5291,,,0.6744999885559082,0.952078104019165,,
84,5354,,,,,0.6209999918937683,1.0745311975479126
84,5354,,,0.6575000286102295,0.9605507850646973,,
85,5417,,,,,0.6159999966621399,1.0737851858139038
85,5417,,,0.6740000247955322,0.9476171731948853,,
86,5480,,,,,0.6230000257492065,1.077136754989624
86,5480,,,0.6710000038146973,0.9553398489952087,,
87,5543,,,,,0.6230000257492065,1.065597653388977
87,5543,,,0.6859999895095825,0.9492734670639038,,
88,5606,,,,,0.597000002861023,1.085199236869812
88,5606,,,0.6809999942779541,0.9515547156333923,,
89,5669,,,,,0.6349999904632568,1.0583163499832153
89,5669,,,0.6815000176429749,0.9437812566757202,,
90,5732,,,,,0.6079999804496765,1.068441390991211
90,5732,,,0.6890000104904175,0.9336249828338623,,
91,5795,,,,,0.6539999842643738,1.057187557220459
91,5795,,,0.690500020980835,0.9366093873977661,,
92,5858,,,,,0.6470000147819519,1.0633984804153442
92,5858,,,0.6940000057220459,0.9291210770606995,,
93,5921,,,,,0.6480000019073486,1.0618398189544678
93,5921,,,0.6899999976158142,0.9384179711341858,,
94,5984,,,,,0.6190000176429749,1.0626367330551147
94,5984,,,0.6894999742507935,0.930050790309906,,
95,6047,,,,,0.621999979019165,1.0551093816757202
95,6047,,,0.6859999895095825,0.9406718611717224,,
96,6110,,,,,0.6420000195503235,1.0719648599624634
96,6110,,,0.703499972820282,0.9287148714065552,,
97,6173,,,,,0.6269999742507935,1.0535625219345093
97,6173,,,0.6915000081062317,0.9282187223434448,,
98,6236,,,,,0.6549999713897705,1.051199197769165
98,6236,,,0.7064999938011169,0.9225507974624634,,
99,6299,,,,,0.6510000228881836,1.041109323501587
99,6299,,,0.6949999928474426,0.9225000143051147,,
100,6300,,,,,0.6510000228881836,1.041109323501587
100,6300,0.6679999828338623,0.9975664019584656,,,,
