epoch,step,test_acc,test_loss,train_acc,train_loss,val_acc,val_loss
0,624,,,,,0.1267748475074768,2.8049252033233643
0,624,,,0.11019407957792282,2.798344373703003,,
1,1249,,,,,0.13590264320373535,2.779693126678467
1,1249,,,0.1154961958527565,2.7130508422851562,,
2,1874,,,,,0.14604462683200836,2.757321357727051
2,1874,,,0.12354941666126251,2.6968185901641846,,
3,2499,,,,,0.1582150161266327,2.7501187324523926
3,2499,,,0.13025210797786713,2.6873531341552734,,
4,3124,,,,,0.15720081329345703,2.7353179454803467
4,3124,,,0.13755501806735992,2.6810357570648193,,
5,3749,,,,,0.1501014232635498,2.7273073196411133
5,3749,,,0.13880552351474762,2.6744542121887207,,
6,4374,,,,,0.16937120258808136,2.720473289489746
6,4374,,,0.14105641841888428,2.6678013801574707,,
7,4999,,,,,0.16227181255817413,2.7143683433532715
7,4999,,,0.14120648801326752,2.664403200149536,,
8,5624,,,,,0.1683569997549057,2.7087743282318115
8,5624,,,0.1406562626361847,2.6623048782348633,,
9,6249,,,,,0.17139959335327148,2.7074193954467773
9,6249,,,0.1415065973997116,2.6592183113098145,,
10,6874,,,,,0.16430020332336426,2.7059457302093506
10,6874,,,0.14350740611553192,2.6568400859832764,,
11,7499,,,,,0.16227181255817413,2.687056303024292
11,7499,,,0.14205682277679443,2.6543147563934326,,
12,8124,,,,,0.1632860004901886,2.6779959201812744
12,8124,,,0.14595837891101837,2.65120267868042,,
13,8749,,,,,0.17139959335327148,2.6877970695495605
13,8749,,,0.14960984885692596,2.6417441368103027,,
14,9374,,,,,0.17951318621635437,2.676074504852295
14,9374,,,0.15301120281219482,2.6386008262634277,,
15,9999,,,,,0.16024340689182281,2.694373607635498
15,9999,,,0.1848239302635193,2.618401288986206,,
16,10624,,,,,0.17545638978481293,2.706540107727051
16,10624,,,0.1915266066789627,2.608506679534912,,
17,11249,,,,,0.1683569997549057,2.705739736557007
17,11249,,,0.1990296095609665,2.6025495529174805,,
18,11874,,,,,0.17241379618644714,2.7107908725738525
18,11874,,,0.20348139107227325,2.598729372024536,,
19,12499,,,,,0.16734279692173004,2.720932960510254
19,12499,,,0.19847939908504486,2.5957398414611816,,
